,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,hyst1_area_1,hyst2_area_1,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst1_area_13,hyst2_area_13
4349,1318,1,117.0,7832,78,0,well1318_day01_well.png,1318,0.07271775995517192,0.0,1318,13,131.0,8835,141,0,well1318_day13_well.png,0.13145133530358,0.0
4350,3035,1,119.0,8277,3,0,well3035_day01_well.png,3035,0.0027968369213527662,0.0,3035,13,128.0,8099,572,362,well3035_day13_well.png,0.533263573004594,0.28465828438477425
4351,1247,1,129.0,9579,80,0,well1247_day01_well.png,1247,0.07458231790274043,0.0,1247,13,134.0,6889,97,0,well1247_day13_well.png,0.09043106045707278,0.0
4352,886,1,137.0,8568,2303,2189,well0886_day01_well.png,0886,2.14703847662514,2.1509136606900037,886,13,140.0,7480,750,341,well0886_day13_well.png,0.6992092303381915,0.26814495849504977
4353,1003,1,137.0,7224,538,75,well1003_day01_well.png,1003,0.5015660878959294,0.0736950774562587,1003,13,136.0,7224,81,0,well1003_day13_well.png,0.07551459687652469,0.0
4354,718,1,139.0,7740,162,119,well0718_day01_well.png,0718,0.15102919375304938,0.11692952289726379,718,13,134.0,14145,8560,7997,well0718_day13_well.png,7.980308015593226,6.288431768577458
4355,3127,1,118.0,7920,18,0,well3127_day01_well.png,3127,0.016781021528116596,0.0,3127,13,128.0,8366,94,0,well3127_day13_well.png,0.08763422353572001,0.0
4356,4667,1,118.0,8544,3,0,well4667_day01_well.png,4667,0.0027968369213527662,0.0,4667,13,126.0,8366,36,0,well4667_day13_well.png,0.03356204305623319,0.0
4357,3237,1,117.0,8091,1333,1297,well3237_day01_well.png,3237,1.2427278720544124,1.2744335394769002,3237,13,126.0,8730,395,302,well3237_day13_well.png,0.36825019464478087,0.23747735327127578
4358,4542,1,116.0,8188,280,0,well4542_day01_well.png,4542,0.2610381126595915,0.0,4542,13,125.0,8645,756,555,well4542_day13_well.png,0.7048029041808971,0.4364236127998611
4359,4628,1,117.0,8188,255,127,well4628_day01_well.png,4628,0.23773113831498513,0.12479033115926472,4628,13,126.0,8640,2476,2122,well4628_day13_well.png,2.3083227390898164,1.6686322637140636
4360,3663,1,123.0,8008,12,0,well3663_day01_well.png,3663,0.011187347685411065,0.0,3663,13,133.0,8463,1248,0,well3663_day13_well.png,1.1634841592827507,0.0
4361,4109,1,116.0,8900,516,397,well4109_day01_well.png,4109,0.4810559504726758,0.390092610001796,4109,13,127.0,8544,1651,1609,well4109_day13_well.png,1.5391925857178057,1.2652353026936514
4362,2228,1,122.0,8455,396,315,well2228_day01_well.png,2228,0.36918247361856515,0.3095193253162865,2228,13,127.0,8550,735,636,well2228_day13_well.png,0.6852250457314277,0.500117869803084
4363,597,1,142.0,7740,79,0,well0597_day01_well.png,0597,0.07365003892895618,0.0,597,13,140.0,7650,55,0,well0597_day13_well.png,0.05127534355813405,0.0
4364,1424,1,134.0,6642,5,0,well1424_day01_well.png,1424,0.004661394868921277,0.0,1424,13,134.0,6806,8,0,well1424_day13_well.png,0.007458231790274043,0.0
4365,2343,1,121.0,8550,129,0,well2343_day01_well.png,2343,0.12026398761816895,0.0,2343,13,128.0,9919,167,0,well2343_day13_well.png,0.15569058862197066,0.0
4366,2691,1,118.0,8366,80,0,well2691_day01_well.png,2691,0.07458231790274043,0.0,2691,13,130.0,9999,648,47,well2691_day13_well.png,0.6041167750121975,0.03695839603890715
4367,1920,1,137.0,7395,19,0,well1920_day01_well.png,1920,0.017713300501900852,0.0,1920,13,133.0,6889,299,117,well1920_day13_well.png,0.2787514131614924,0.09200281567132207
4368,112,1,146.0,7832,14,0,well0112_day01_well.png,0112,0.013051905632979576,0.0,112,13,136.0,7134,650,409,well0112_day13_well.png,0.605981332959766,0.3216166804236814
4369,3713,1,119.0,7920,244,189,well3713_day01_well.png,3713,0.2274760696033583,0.1857115951897719,3713,13,130.0,9486,544,439,well3713_day13_well.png,0.507159761738635,0.3452071459804307
4370,2258,1,118.0,8099,50,0,well2258_day01_well.png,2258,0.04661394868921277,0.0,2258,13,129.0,8832,59,0,well2258_day13_well.png,0.055004459453271065,0.0
4371,357,1,140.0,10379,613,555,well0357_day01_well.png,0357,0.5714870109297485,0.5453435731763143,357,13,136.0,6972,38,0,well0357_day13_well.png,0.035426601003801704,0.0
4372,1795,1,122.0,8281,0,0,well1795_day01_well.png,1795,0.0,0.0,1795,13,131.0,9555,0,0,well1795_day13_well.png,0.0,0.0
4373,2702,1,117.0,7912,136,0,well2702_day01_well.png,2702,0.12678994043465874,0.0,2702,13,130.0,4779,1,0,well2702_day13_well.png,0.0009322789737842554,0.0
4374,2293,1,117.0,8190,27,0,well2293_day01_well.png,2293,0.025171532292174895,0.0,2293,13,128.0,8544,54,0,well2293_day13_well.png,0.05034306458434979,0.0
4375,464,1,144.0,7224,33,0,well0464_day01_well.png,0464,0.03076520613488043,0.0,464,13,154.0,7917,145,0,well0464_day13_well.png,0.13518045119871702,0.0
4376,4209,1,116.0,8004,569,52,well4209_day01_well.png,4209,0.5304667360832414,0.05109525370300602,4209,13,127.0,8272,966,784,well4209_day13_well.png,0.9005814886755907,0.616497499883047
4377,3399,1,117.0,8370,123,0,well3399_day01_well.png,3399,0.11467031377546341,0.0,3399,13,126.0,8544,24,0,well3399_day13_well.png,0.02237469537082213,0.0
4378,1167,1,130.0,9682,670,697,well1167_day01_well.png,1167,0.6246269124354511,0.6848729198268307,1167,13,131.0,6320,136,0,well1167_day13_well.png,0.12678994043465874,0.0
4379,1148,1,130.0,8835,236,0,well1148_day01_well.png,1148,0.22001783781308426,0.0,1148,13,131.0,8281,102,0,well1148_day13_well.png,0.09509245532599404,0.0
4380,1631,1,127.0,8649,26,0,well1631_day01_well.png,1631,0.02423925331839064,0.0,1631,13,133.0,7138,46,0,well1631_day13_well.png,0.04288483279407575,0.0
4381,466,1,145.0,7743,78,0,well0466_day01_well.png,0466,0.07271775995517192,0.0,466,13,154.0,8096,585,487,well0466_day13_well.png,0.5453831996637895,0.3829518908712295
4382,3645,1,122.0,9256,497,401,well3645_day01_well.png,3645,0.46334264997077496,0.39402301413279645,3645,13,131.0,8188,3536,3208,well3645_day13_well.png,3.296538451301127,2.5226071168683863
4383,4597,1,117.0,8188,395,0,well4597_day01_well.png,4597,0.36825019464478087,0.0,4597,13,126.0,8554,2245,1992,well4597_day13_well.png,2.0929662961456534,1.5664069129681502
4384,2263,1,124.0,4884,1483,1419,well2263_day01_well.png,2263,1.3825697181220507,1.3943108654724143,2263,13,126.0,5544,2758,2618,well2263_day13_well.png,2.5712254096969764,2.058661294252318
4385,3669,1,122.0,7654,19,0,well3669_day01_well.png,3669,0.017713300501900852,0.0,3669,13,132.0,6560,405,305,well3669_day13_well.png,0.37757298438262343,0.23983639982695068
4386,4744,1,117.0,8096,26,0,well4744_day01_well.png,4744,0.02423925331839064,0.0,4744,13,126.0,8188,39,0,well4744_day13_well.png,0.03635887997758596,0.0
4387,4601,1,117.0,8099,1,0,well4601_day01_well.png,4601,0.0009322789737842554,0.0,4601,13,126.0,8277,8,0,well4601_day13_well.png,0.007458231790274043,0.0
4388,599,1,139.0,7568,52,0,well0599_day01_well.png,0599,0.04847850663678128,0.0,599,13,134.0,7138,172,0,well0599_day13_well.png,0.16035198349089191,0.0
4389,4289,1,116.0,7728,15,0,well4289_day01_well.png,4289,0.01398418460676383,0.0,4289,13,127.0,8460,176,0,well4289_day13_well.png,0.16408109938602894,0.0
4390,2801,1,118.0,8096,56,0,well2801_day01_well.png,2801,0.0522076225319183,0.0,2801,13,132.0,9009,628,267,well2801_day13_well.png,0.5854711955365124,0.2099551434550683
4391,2749,1,120.0,7998,4,0,well2749_day01_well.png,2749,0.0037291158951370217,0.0,2749,13,129.0,8448,150,0,well2749_day13_well.png,0.1398418460676383,0.0
4392,2757,1,119.0,9167,156,0,well2757_day01_well.png,2757,0.14543551991034384,0.0,2757,13,129.0,8550,308,0,well2757_day13_well.png,0.28714192392555066,0.0
4393,2867,1,119.0,9408,31,0,well2867_day01_well.png,2867,0.028900648187311917,0.0,2867,13,128.0,8648,651,161,well2867_day13_well.png,0.6069136119335503,0.1266021651545543
4394,4261,1,115.0,7917,1,0,well4261_day01_well.png,4261,0.0009322789737842554,0.0,4261,13,127.0,9504,16,0,well4261_day13_well.png,0.014916463580548087,0.0
4395,2909,1,119.0,8372,23,0,well2909_day01_well.png,2909,0.021442416397037874,0.0,2909,13,128.0,8550,443,25,well2909_day13_well.png,0.4129995853864251,0.01965872129729104
4396,2370,1,117.0,8096,160,132,well2370_day01_well.png,2370,0.14916463580548087,0.12970333632301528,2370,13,124.0,9720,12,0,well2370_day13_well.png,0.011187347685411065,0.0
4397,834,1,137.0,8075,823,601,well0834_day01_well.png,0834,0.7672655954244422,0.5905432206828196,834,13,137.0,7476,1708,1329,well0834_day13_well.png,1.5923324872235083,1.0450576241639917
4398,1228,1,128.0,8178,169,0,well1228_day01_well.png,1228,0.15755514656953917,0.0,1228,13,133.0,6480,211,0,well1228_day13_well.png,0.19671086346847788,0.0
4399,4481,1,116.0,8190,4,0,well4481_day01_well.png,4481,0.0037291158951370217,0.0,4481,13,126.0,8366,20,0,well4481_day13_well.png,0.01864557947568511,0.0
4400,3226,1,117.0,7998,36,0,well3226_day01_well.png,3226,0.03356204305623319,0.0,3226,13,128.0,9696,214,0,well3226_day13_well.png,0.19950770038983065,0.0
4401,1342,1,137.0,6970,50,0,well1342_day01_well.png,1342,0.04661394868921277,0.0,1342,13,134.0,6640,55,0,well1342_day13_well.png,0.05127534355813405,0.0
4402,2438,1,121.0,7917,2059,1976,well2438_day01_well.png,2438,1.9195624070217818,1.941619640714229,2438,13,130.0,8277,3033,2697,well2438_day13_well.png,2.8276021274876464,2.1207828535517574
4403,2963,1,117.0,8099,9,0,well2963_day01_well.png,2963,0.008390510764058298,0.0,2963,13,130.0,9579,1165,1005,well2963_day13_well.png,1.0861050044586575,0.7902805961510998
4404,4758,1,120.0,8463,395,25,well4758_day01_well.png,4758,0.36825019464478087,0.024565025818752896,4758,13,129.0,8184,732,209,well4758_day13_well.png,0.6824282088100749,0.1643469100453531
4405,2715,1,119.0,5402,1492,1453,well2715_day01_well.png,2715,1.3909602288861092,1.4277193005859183,2715,13,128.0,5625,1787,1755,well2715_day13_well.png,1.6659825261524643,1.3800422350698311
4406,2405,1,120.0,9010,74,0,well2405_day01_well.png,2405,0.0689886440600349,0.0,2405,13,132.0,8370,328,220,well2405_day13_well.png,0.3057875034012358,0.17299674741616117
4407,3429,1,118.0,8184,223,153,well3429_day01_well.png,3429,0.20789821115388896,0.1503379580107677,3429,13,127.0,9450,460,0,well3429_day13_well.png,0.4288483279407575,0.0
4408,766,1,137.0,8600,706,700,well0766_day01_well.png,0766,0.6581889554916843,0.6878207229250811,766,13,147.0,8099,517,147,well0766_day13_well.png,0.48198822944646,0.11559328122807132
4409,4021,1,118.0,8455,12,0,well4021_day01_well.png,4021,0.011187347685411065,0.0,4021,13,128.0,8740,237,146,well4021_day13_well.png,0.22095011678686852,0.11480693237617967
4410,1407,1,129.0,8544,55,0,well1407_day01_well.png,1407,0.05127534355813405,0.0,1407,13,131.0,8820,622,441,well1407_day13_well.png,0.5798775216938068,0.34677984368421394
4411,1517,1,119.0,9108,17,0,well1517_day01_well.png,1517,0.015848742554332343,0.0,1517,13,131.0,8366,185,0,well1517_day13_well.png,0.17247161015008725,0.0
4412,4671,1,116.0,8190,21,0,well4671_day01_well.png,4671,0.019577858449469365,0.0,4671,13,126.0,8366,211,0,well4671_day13_well.png,0.19671086346847788,0.0
4413,1542,1,137.0,7138,350,309,well1542_day01_well.png,1542,0.32629764082448937,0.3036237191197858,1542,13,136.0,9630,1341,1298,well1542_day13_well.png,1.2501861038446864,1.0206808097553508
4414,1368,1,130.0,8366,57,0,well1368_day01_well.png,1368,0.05313990150570256,0.0,1368,13,132.0,9373,317,108,well1368_day13_well.png,0.29553243468960894,0.08492567600429729
4415,2924,1,120.0,7998,34,0,well2924_day01_well.png,2924,0.031697485108664686,0.0,2924,13,133.0,6723,75,0,well2924_day13_well.png,0.06992092303381915,0.0
4416,864,1,139.0,7719,1485,1321,well0864_day01_well.png,0864,1.3844342760696193,1.298015964262903,864,13,140.0,7392,1565,1389,well0864_day13_well.png,1.4590165939723596,1.0922385552774903
4417,1132,1,128.0,8740,496,55,well1132_day01_well.png,1132,0.46241037099699067,0.05404305680125637,1132,13,130.0,8742,29,0,well1132_day13_well.png,0.027036090239743408,0.0
4418,2088,1,126.0,8556,76,0,well2088_day01_well.png,2088,0.07085320200760341,0.0,2088,13,131.0,8640,184,0,well2088_day13_well.png,0.171539331176303,0.0
4419,1040,1,136.0,7047,31,0,well1040_day01_well.png,1040,0.028900648187311917,0.0,1040,13,136.0,7140,55,0,well1040_day13_well.png,0.05127534355813405,0.0
4420,4311,1,117.0,7743,24,0,well4311_day01_well.png,4311,0.02237469537082213,0.0,4311,13,128.0,8010,159,90,well4311_day13_well.png,0.1482323568316966,0.07077139667024775
4421,4103,1,118.0,8272,564,39,well4103_day01_well.png,4103,0.52580534121432,0.038321440277254516,4103,13,129.0,8924,1253,892,well4103_day13_well.png,1.168145554151672,0.7014231758873444
4422,837,1,138.0,7396,195,0,well0837_day01_well.png,0837,0.1817943998879298,0.0,837,13,137.0,7224,703,401,well0837_day13_well.png,0.6553921185703315,0.3153258896085483
4423,89,1,145.0,8989,256,129,well0089_day01_well.png,0089,0.23866341728876939,0.12675553322476493,89,13,137.0,7480,379,216,well0089_day13_well.png,0.35333373106423277,0.16985135200859458
4424,3157,1,118.0,8372,3,0,well3157_day01_well.png,3157,0.0027968369213527662,0.0,3157,13,128.0,8740,73,0,well3157_day13_well.png,0.06805636508625064,0.0
4425,3991,1,99.0,7998,18,0,well3991_day01_well.png,3991,0.016781021528116596,0.0,3991,13,114.0,11128,666,323,well3991_day13_well.png,0.6208977965403141,0.25399067916100027
4426,4178,1,118.0,9108,476,83,well4178_day01_well.png,4178,0.44376479152130555,0.08155588571825961,4178,13,128.0,8554,1865,1711,well4178_day13_well.png,1.7387002861076364,1.3454428855865987
4427,4575,1,117.0,8008,612,130,well4575_day01_well.png,4575,0.5705547319559643,0.12773813425751507,4575,13,127.0,8277,1336,1217,well4575_day13_well.png,1.2455247089757653,0.9569865527521279
4428,2523,1,120.0,8091,29,0,well2523_day01_well.png,2523,0.027036090239743408,0.0,2523,13,134.0,8835,42,0,well2523_day13_well.png,0.03915571689893873,0.0
4429,3292,1,117.0,8099,150,120,well3292_day01_well.png,3292,0.1398418460676383,0.1179121239300139,3292,13,127.0,8372,14,0,well3292_day13_well.png,0.013051905632979576,0.0
4430,2156,1,119.0,8280,178,0,well2156_day01_well.png,2156,0.16594565733359745,0.0,2156,13,130.0,8554,62,0,well2156_day13_well.png,0.057801296374623834,0.0
4431,818,1,138.0,7310,115,28,well0818_day01_well.png,0818,0.10721208198518938,0.027512828917003244,818,13,139.0,7476,473,267,well0818_day13_well.png,0.4409679545999528,0.2099551434550683
4432,3205,1,118.0,8190,244,98,well3205_day01_well.png,3205,0.2274760696033583,0.09629490120951135,3205,13,127.0,8835,2271,1943,well3205_day13_well.png,2.117205549464044,1.5278758192254596
4433,1293,1,122.0,7920,17,0,well1293_day01_well.png,1293,0.015848742554332343,0.0,1293,13,130.0,8550,172,68,well1293_day13_well.png,0.16035198349089191,0.05347172192863163
4434,1605,1,136.0,6972,60,0,well1605_day01_well.png,1605,0.05593673842705532,0.0,1605,13,136.0,7221,1487,1065,well1605_day13_well.png,1.3862988340171878,0.8374615272645983
4435,3685,1,123.0,9108,210,0,well3685_day01_well.png,3685,0.19577858449469362,0.0,3685,13,134.0,6391,403,188,well3685_day13_well.png,0.3757084264350549,0.1478335841556286
4436,8,1,146.0,7568,25,0,well0008_day01_well.png,0008,0.023306974344606386,0.0,8,13,137.0,7308,863,763,well0008_day13_well.png,0.8045567543758124,0.5999841739933226
4437,3525,1,118.0,9064,4,0,well3525_day01_well.png,3525,0.0037291158951370217,0.0,3525,13,128.0,8736,36,0,well3525_day13_well.png,0.03356204305623319,0.0
4438,3856,1,82.0,11330,324,33,well3856_day01_well.png,3856,0.30205838750609876,0.03242583408075382,3856,13,127.0,9737,1587,1523,well3856_day13_well.png,1.4795267313956133,1.19760930143097
4439,4445,1,117.0,8100,94,0,well4445_day01_well.png,4445,0.08763422353572001,0.0,4445,13,126.0,8554,75,0,well4445_day13_well.png,0.06992092303381915,0.0
4440,3715,1,117.0,8008,262,244,well3715_day01_well.png,3715,0.24425709113147492,0.23975465199102827,3715,13,129.0,10812,392,183,well3715_day13_well.png,0.36545335772342813,0.14390183989617042
4441,2724,1,120.0,8004,15,0,well2724_day01_well.png,2724,0.01398418460676383,0.0,2724,13,129.0,8265,34,0,well2724_day13_well.png,0.031697485108664686,0.0
4442,178,1,143.0,7656,67,0,well0178_day01_well.png,0178,0.06246269124354511,0.0,178,13,135.0,7056,149,0,well0178_day13_well.png,0.13890956709385405,0.0
4443,3955,1,101.0,8099,95,0,well3955_day01_well.png,3955,0.08856650250950426,0.0,3955,13,100.0,12768,1516,1298,well3955_day13_well.png,1.413334924256931,1.0206808097553508
4444,3193,1,117.0,8184,975,820,well3193_day01_well.png,3193,0.908971999439649,0.8057328468550949,3193,13,128.0,8742,1375,1062,well3193_day13_well.png,1.281883588953351,0.8351024807089233
4445,3662,1,122.0,8008,86,0,well3662_day01_well.png,3662,0.08017599174544596,0.0,3662,13,133.0,8170,1270,1196,well3662_day13_well.png,1.1839942967060044,0.9404732268624034
4446,4176,1,118.0,7654,3,0,well4176_day01_well.png,4176,0.0027968369213527662,0.0,4176,13,128.0,8010,39,0,well4176_day13_well.png,0.03635887997758596,0.0
4447,978,1,133.0,6972,616,394,well0978_day01_well.png,0978,0.5742838478511013,0.38714480690354564,978,13,135.0,7224,1062,805,well0978_day13_well.png,0.9900802701588792,0.6330108257727715
4448,2951,1,117.0,8265,28,0,well2951_day01_well.png,2951,0.02610381126595915,0.0,2951,13,128.0,8272,274,0,well2951_day13_well.png,0.255444438816886,0.0
4449,1896,1,122.0,8099,24,0,well1896_day01_well.png,1896,0.02237469537082213,0.0,1896,13,130.0,8464,129,0,well1896_day13_well.png,0.12026398761816895,0.0
4450,626,1,141.0,8648,31,0,well0626_day01_well.png,0626,0.028900648187311917,0.0,626,13,150.0,8277,259,0,well0626_day13_well.png,0.24146025421012215,0.0
4451,3398,1,118.0,8370,234,169,well3398_day01_well.png,3398,0.21815327986551575,0.16605957453476958,3398,13,127.0,8265,427,266,well3398_day13_well.png,0.39808312180587707,0.20916879460317667
4452,3152,1,117.0,7912,18,0,well3152_day01_well.png,3152,0.016781021528116596,0.0,3152,13,127.0,8544,23,0,well3152_day13_well.png,0.021442416397037874,0.0
4453,3850,1,122.0,9078,1110,908,well3850_day01_well.png,3850,1.0348296609005234,0.8922017377371052,3850,13,131.0,8645,140,83,well3850_day13_well.png,0.13051905632979574,0.06526695470700625
4454,4357,1,118.0,8277,231,83,well4357_day01_well.png,4357,0.215356442944163,0.08155588571825961,4357,13,129.0,8352,170,0,well4357_day13_well.png,0.15848742554332343,0.0
4455,4759,1,119.0,8372,2225,2098,well4759_day01_well.png,4759,2.0743207166699684,2.061496966709743,4759,13,127.0,8736,2022,1675,well4759_day13_well.png,1.8850680849917645,1.3171343269184996
4456,440,1,143.0,7310,556,475,well0440_day01_well.png,0440,0.518347109424046,0.46673549055630503,440,13,115.0,11880,11257,11211,well0440_day13_well.png,10.494664407889363,8.815756978557195
4457,3410,1,117.0,8370,6,0,well3410_day01_well.png,3410,0.0055936738427055325,0.0,3410,13,127.0,8463,305,159,well3410_day13_well.png,0.2843450870041979,0.125029467450771
4458,4689,1,117.0,8277,9,0,well4689_day01_well.png,4689,0.008390510764058298,0.0,4689,13,124.0,8645,48,0,well4689_day13_well.png,0.04474939074164426,0.0
4459,4738,1,120.0,8366,180,0,well4738_day01_well.png,4738,0.16781021528116596,0.0,4738,13,129.0,8084,484,34,well4738_day13_well.png,0.4512230233115796,0.026735860964315815
4460,777,1,138.0,7569,357,277,well0777_day01_well.png,0777,0.3328235936409792,0.2721804860717821,777,13,138.0,7568,164,0,well0777_day13_well.png,0.1528937517006179,0.0
4461,3790,1,121.0,8008,11,0,well3790_day01_well.png,3790,0.010255068711626809,0.0,3790,13,132.0,6804,11,0,well3790_day13_well.png,0.010255068711626809,0.0
4462,2420,1,118.0,10200,523,330,well2420_day01_well.png,2420,0.48758190328916556,0.32425834080753824,2420,13,132.0,6642,467,250,well2420_day13_well.png,0.43537428075724727,0.1965872129729104
4463,3795,1,121.0,8004,3,0,well3795_day01_well.png,3795,0.0027968369213527662,0.0,3795,13,130.0,8648,3,0,well3795_day13_well.png,0.0027968369213527662,0.0
4464,516,1,141.0,7568,65,0,well0516_day01_well.png,0516,0.0605981332959766,0.0,516,13,139.0,7565,1134,962,well0516_day13_well.png,1.0572043562713456,0.7564675955197593
4465,740,1,137.0,7055,1789,1717,well0740_day01_well.png,0740,1.6678470841000328,1.687125973231949,740,13,144.0,7476,1088,915,well0740_day13_well.png,1.01431952347727,0.7195091994808521
4466,3082,1,117.0,7921,4,0,well3082_day01_well.png,3082,0.0037291158951370217,0.0,3082,13,132.0,6400,179,0,well3082_day13_well.png,0.1668779363073817,0.0
4467,3412,1,118.0,8099,3,0,well3412_day01_well.png,3412,0.0027968369213527662,0.0,3412,13,128.0,8463,326,297,well3412_day13_well.png,0.30392294545366727,0.23354560901181756
4468,2373,1,116.0,8099,8,0,well2373_day01_well.png,2373,0.007458231790274043,0.0,2373,13,128.0,9025,142,0,well2373_day13_well.png,0.13238361427736425,0.0
4469,2821,1,116.0,9476,9,0,well2821_day01_well.png,2821,0.008390510764058298,0.0,2821,13,131.0,9118,760,380,well2821_day13_well.png,0.7085320200760341,0.2988125637188238
4470,2619,1,121.0,8178,28,0,well2619_day01_well.png,2619,0.02610381126595915,0.0,2619,13,131.0,8366,41,0,well2619_day13_well.png,0.03822343792515447,0.0
4471,2416,1,120.0,7920,112,0,well2416_day01_well.png,2416,0.1044152450638366,0.0,2416,13,131.0,9996,305,80,well2416_day13_well.png,0.2843450870041979,0.06290790815133133
4472,893,1,136.0,7480,204,148,well0893_day01_well.png,0893,0.1901849106519881,0.14542495284701715,893,13,138.0,10400,1130,830,well0893_day13_well.png,1.0534752403762087,0.6526695470700625
4473,3965,1,120.0,8096,36,0,well3965_day01_well.png,3965,0.03356204305623319,0.0,3965,13,129.0,8360,163,0,well3965_day13_well.png,0.15196147272683364,0.0
4474,4183,1,118.0,7912,51,0,well4183_day01_well.png,4183,0.04754622766299702,0.0,4183,13,123.0,8280,21,0,well4183_day13_well.png,0.019577858449469365,0.0
4475,3311,1,117.0,8099,220,177,well3311_day01_well.png,3311,0.2051013742325362,0.1739203827967705,3311,13,126.0,8280,581,376,well3311_day13_well.png,0.5416540837686524,0.2956671683112572
4476,2683,1,119.0,8190,2,0,well2683_day01_well.png,2683,0.0018645579475685108,0.0,2683,13,131.0,8463,130,0,well2683_day13_well.png,0.1211962665919532,0.0
4477,4530,1,117.0,8372,12,0,well4530_day01_well.png,4530,0.011187347685411065,0.0,4530,13,125.0,8736,593,163,well4530_day13_well.png,0.5528414314540634,0.1281748628583376
4478,1237,1,118.0,9048,88,0,well1237_day01_well.png,1237,0.08204054969301447,0.0,1237,13,132.0,6480,74,0,well1237_day13_well.png,0.0689886440600349,0.0
4479,1491,1,126.0,8554,7,0,well1491_day01_well.png,1491,0.006525952816489788,0.0,1491,13,133.0,7544,12,0,well1491_day13_well.png,0.011187347685411065,0.0
4480,1321,1,138.0,6972,27,0,well1321_day01_well.png,1321,0.025171532292174895,0.0,1321,13,135.0,6800,641,497,well1321_day13_well.png,0.5975908221957077,0.3908153793901459
4481,563,1,141.0,7304,58,0,well0563_day01_well.png,0563,0.054072180479486816,0.0,563,13,152.0,8004,417,25,well0563_day13_well.png,0.3887603320680345,0.01965872129729104
4482,2721,1,117.0,8976,378,297,well2721_day01_well.png,2721,0.35240145209044854,0.2918325067267844,2721,13,130.0,8460,58,0,well2721_day13_well.png,0.054072180479486816,0.0
4483,578,1,141.0,8900,23,0,well0578_day01_well.png,0578,0.021442416397037874,0.0,578,13,136.0,7310,89,0,well0578_day13_well.png,0.08297282866679873,0.0
4484,3783,1,121.0,8277,17,0,well3783_day01_well.png,3783,0.015848742554332343,0.0,3783,13,131.0,8554,60,0,well3783_day13_well.png,0.05593673842705532,0.0
4485,458,1,141.0,7565,35,0,well0458_day01_well.png,0458,0.032629764082448935,0.0,458,13,136.0,7140,115,0,well0458_day13_well.png,0.10721208198518938,0.0
4486,4503,1,117.0,8280,168,0,well4503_day01_well.png,4503,0.15662286759575492,0.0,4503,13,126.0,8372,66,0,well4503_day13_well.png,0.06153041226976086,0.0
4487,702,1,140.0,7298,434,271,well0702_day01_well.png,0702,0.40460907462236684,0.2662848798752814,702,13,148.0,8096,139,0,well0702_day13_well.png,0.1295867773560115,0.0
4488,1630,1,129.0,8464,73,0,well1630_day01_well.png,1630,0.06805636508625064,0.0,1630,13,137.0,7308,35,0,well1630_day13_well.png,0.032629764082448935,0.0
4489,1595,1,124.0,8265,56,0,well1595_day01_well.png,1595,0.0522076225319183,0.0,1595,13,133.0,6720,100,0,well1595_day13_well.png,0.09322789737842554,0.0
4490,3210,1,116.0,9200,405,257,well3210_day01_well.png,3210,0.37757298438262343,0.25252846541677976,3210,13,127.0,8820,1080,832,well3210_day13_well.png,1.006861291686996,0.6542422447738458
4491,3583,1,117.0,8280,32,0,well3583_day01_well.png,3583,0.029832927161096173,0.0,3583,13,126.0,8554,122,0,well3583_day13_well.png,0.11373803480167916,0.0
4492,463,1,143.0,7308,40,0,well0463_day01_well.png,0463,0.03729115895137022,0.0,463,13,152.0,7912,1111,756,well0463_day13_well.png,1.0357619398743076,0.5944797320300811
4493,20,1,142.0,8160,187,113,well0020_day01_well.png,0020,0.17433616809765576,0.1110339167007631,20,13,143.0,7656,441,204,well0020_day13_well.png,0.4111350274388566,0.1604151657858949
4494,4698,1,120.0,7998,9,0,well4698_day01_well.png,4698,0.008390510764058298,0.0,4698,13,128.0,8370,1300,747,well4698_day13_well.png,1.211962665919532,0.5874025923630563
4495,4587,1,117.0,8008,34,0,well4587_day01_well.png,4587,0.031697485108664686,0.0,4587,13,126.0,8360,460,117,well4587_day13_well.png,0.4288483279407575,0.09200281567132207
4496,3396,1,118.0,8100,214,183,well3396_day01_well.png,3396,0.19950770038983065,0.1798159889932712,3396,13,128.0,8742,18,0,well3396_day13_well.png,0.016781021528116596,0.0
4497,1136,1,125.0,8556,90,0,well1136_day01_well.png,1136,0.08390510764058298,0.0,1136,13,129.0,8281,690,588,well1136_day13_well.png,0.6432724919111362,0.46237312491228527
4498,63,1,146.0,7830,22,0,well0063_day01_well.png,0063,0.020510137423253617,0.0,63,13,144.0,7740,688,548,well0063_day13_well.png,0.6414079339635677,0.4309191708366196
4499,989,1,136.0,7308,59,0,well0989_day01_well.png,0989,0.055004459453271065,0.0,989,13,134.0,8091,382,234,well0989_day13_well.png,0.35613056798558557,0.18400563134264414
4500,2404,1,120.0,8084,106,0,well2404_day01_well.png,2404,0.09882157122113107,0.0,2404,13,133.0,6800,21,0,well2404_day13_well.png,0.019577858449469365,0.0
4501,1199,1,123.0,8554,47,0,well1199_day01_well.png,1199,0.043817111767860004,0.0,1199,13,128.0,8550,702,494,well1199_day13_well.png,0.6544598395965473,0.38845633283447095
