,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst2_area_13
3621,4784,1,116.0,9494,87,0,well4784_day01_well.png,4784,4784,13,126.0,8463,54,0,well4784_day13_well.png,0.0
3622,848,1,140.0,7565,236,0,well0848_day01_well.png,0848,848,13,141.0,7654,76,0,well0848_day13_well.png,0.0
3623,458,1,141.0,7565,35,0,well0458_day01_well.png,0458,458,13,136.0,7140,115,0,well0458_day13_well.png,0.0
3624,2536,1,121.0,11009,238,0,well2536_day01_well.png,2536,2536,13,132.0,6806,3,0,well2536_day13_well.png,0.0
3625,1062,1,136.0,7055,26,0,well1062_day01_well.png,1062,1062,13,134.0,8918,794,671,well1062_day13_well.png,0.5276400796192932
3626,2608,1,120.0,7920,168,0,well2608_day01_well.png,2608,2608,13,131.0,8544,241,77,well2608_day13_well.png,0.06054886159565659
3627,3684,1,123.0,8184,7,0,well3684_day01_well.png,3684,3684,13,134.0,6640,213,153,well3684_day13_well.png,0.12031137433942153
3628,4202,1,116.0,8188,142,0,well4202_day01_well.png,4202,4202,13,126.0,8633,227,0,well4202_day13_well.png,0.0
3629,1717,1,121.0,8091,168,93,well1717_day01_well.png,1717,1717,13,130.0,9408,465,177,well1717_day13_well.png,0.13918374678482098
3630,2748,1,120.0,8096,120,0,well2748_day01_well.png,2748,2748,13,129.0,8464,169,0,well2748_day13_well.png,0.0
3631,3711,1,119.0,9021,35,0,well3711_day01_well.png,3711,3711,13,130.0,8740,2042,1695,well3711_day13_well.png,1.3328613039563366
3632,3152,1,117.0,7912,18,0,well3152_day01_well.png,3152,3152,13,127.0,8544,23,0,well3152_day13_well.png,0.0
3633,4456,1,117.0,8099,272,0,well4456_day01_well.png,4456,4456,13,127.0,8370,832,653,well4456_day13_well.png,0.5134858002852435
3634,1480,1,140.0,7565,994,925,well1480_day01_well.png,1480,1480,13,135.0,7480,1118,768,well1480_day13_well.png,0.6039159182527826
3635,4703,1,117.0,7917,0,0,well4703_day01_well.png,4703,4703,13,126.0,8455,1,0,well4703_day13_well.png,0.0
3636,4517,1,116.0,7832,13,0,well4517_day01_well.png,4517,4517,13,126.0,9464,1420,1183,well4517_day13_well.png,0.9302506917878148
3637,1416,1,120.0,9180,627,532,well1416_day01_well.png,1416,1416,13,128.0,8554,260,109,well1416_day13_well.png,0.0857120248561892
3638,3790,1,121.0,8008,11,0,well3790_day01_well.png,3790,3790,13,132.0,6804,11,0,well3790_day13_well.png,0.0
3639,3642,1,121.0,4544,1477,1448,well3642_day01_well.png,3642,3642,13,131.0,3596,984,954,well3642_day13_well.png,0.7501768047046283
3640,676,1,142.0,7392,88,0,well0676_day01_well.png,0676,676,13,139.0,7310,120,0,well0676_day13_well.png,0.0
3641,4384,1,116.0,9212,625,236,well4384_day01_well.png,4384,4384,13,126.0,8730,1225,534,well4384_day13_well.png,0.4199102869101379
3642,2524,1,120.0,8096,305,228,well2524_day01_well.png,2524,2524,13,133.0,8740,420,257,well2524_day13_well.png,0.2020916549361525
3643,614,1,143.0,7654,207,0,well0614_day01_well.png,0614,614,13,142.0,7740,223,141,well0614_day13_well.png,0.1108751881167218
3644,4416,1,117.0,7830,4,0,well4416_day01_well.png,4416,4416,13,127.0,8645,621,25,well4416_day13_well.png,0.0196587212972911
3645,2705,1,119.0,8272,3,0,well2705_day01_well.png,2705,2705,13,129.0,9858,20,0,well2705_day13_well.png,0.0
3646,3007,1,118.0,8178,16,0,well3007_day01_well.png,3007,3007,13,128.0,9595,273,0,well3007_day13_well.png,0.0
3647,1977,1,120.0,8464,47,0,well1977_day01_well.png,1977,1977,13,132.0,8556,337,203,well1977_day13_well.png,0.15962881693400374
3648,2968,1,118.0,8188,11,0,well2968_day01_well.png,2968,2968,13,126.0,8463,125,86,well2968_day13_well.png,0.06762600126268138
3649,51,1,147.0,7656,653,581,well0051_day01_well.png,0051,51,13,134.0,6889,33,0,well0051_day13_well.png,0.0
3650,1918,1,119.0,9434,10,0,well1918_day01_well.png,1918,1918,13,104.0,13104,12473,12430,well1918_day13_well.png,9.774316229013134
3651,3548,1,118.0,8190,192,178,well3548_day01_well.png,3548,3548,13,127.0,8930,1055,771,well3548_day13_well.png,0.6062749648084576
3652,554,1,142.0,7482,107,0,well0554_day01_well.png,0554,554,13,142.0,7480,1025,870,well0554_day13_well.png,0.6841235011457303
3653,2164,1,127.0,8832,310,255,well2164_day01_well.png,2164,2164,13,103.0,13688,12098,11708,well2164_day13_well.png,9.206572357947367
3654,4075,1,118.0,7917,20,0,well4075_day01_well.png,4075,4075,13,129.0,8645,1042,489,well4075_day13_well.png,0.3845245885750139
3655,995,1,132.0,9016,1327,1035,well0995_day01_well.png,0995,995,13,133.0,6888,91,0,well0995_day13_well.png,0.0
3656,184,1,148.0,7826,154,0,well0184_day01_well.png,0184,184,13,149.0,8178,650,496,well0184_day13_well.png,0.39002903053825544
3657,3355,1,117.0,8004,6,0,well3355_day01_well.png,3355,3355,13,127.0,9888,732,731,well3355_day13_well.png,0.5748210107327918
3658,765,1,138.0,8686,906,831,well0765_day01_well.png,0765,765,13,148.0,7905,882,476,well0765_day13_well.png,0.37430205350042256
3659,3320,1,117.0,8281,348,295,well3320_day01_well.png,3320,3320,13,127.0,8188,391,245,well3320_day13_well.png,0.1926554687134528
3660,2205,1,125.0,8556,401,292,well2205_day01_well.png,2205,2205,13,127.0,9776,40,0,well2205_day13_well.png,0.0
3661,1422,1,137.0,6888,30,0,well1422_day01_well.png,1422,1422,13,133.0,6561,329,0,well1422_day13_well.png,0.0
3662,1278,1,117.0,7830,71,0,well1278_day01_well.png,1278,1278,13,130.0,5920,18,0,well1278_day13_well.png,0.0
3663,1505,1,135.0,7140,64,0,well1505_day01_well.png,1505,1505,13,138.0,7392,89,59,well1505_day13_well.png,0.046394582261607
3664,553,1,143.0,7568,879,710,well0553_day01_well.png,0553,553,13,143.0,7480,713,658,well0553_day13_well.png,0.5174175445447018
3665,4645,1,116.0,9384,481,353,well4645_day01_well.png,4645,4645,13,125.0,8645,1226,1197,well4645_day13_well.png,0.9412595757142979
3666,760,1,137.0,7395,1880,1769,well0760_day01_well.png,0760,760,13,143.0,7920,1476,1054,well0760_day13_well.png,0.8288116898937928
3667,1427,1,130.0,8455,37,0,well1427_day01_well.png,1427,1427,13,134.0,6972,17,0,well1427_day13_well.png,0.0
3668,3732,1,120.0,8010,262,255,well3732_day01_well.png,3732,3732,13,129.0,8372,807,672,well3732_day13_well.png,0.5284264284711848
3669,1222,1,136.0,6724,37,0,well1222_day01_well.png,1222,1222,13,137.0,6806,263,0,well1222_day13_well.png,0.0
3670,3796,1,120.0,9021,154,0,well3796_day01_well.png,3796,3796,13,129.0,8836,1646,1563,well3796_day13_well.png,1.2290632555066396
3671,2070,1,123.0,8281,219,0,well2070_day01_well.png,2070,2070,13,130.0,8648,206,0,well2070_day13_well.png,0.0
3672,1857,1,121.0,8010,234,184,well1857_day01_well.png,1857,1857,13,128.0,8265,146,0,well1857_day13_well.png,0.0
3673,1038,1,129.0,8272,48,0,well1038_day01_well.png,1038,1038,13,131.0,6804,57,0,well1038_day13_well.png,0.0
3674,3770,1,121.0,8096,1,0,well3770_day01_well.png,3770,3770,13,131.0,9021,339,121,well3770_day13_well.png,0.09514821107888892
3675,3314,1,118.0,8184,4,0,well3314_day01_well.png,3314,3314,13,127.0,9801,548,217,well3314_day13_well.png,0.17063770086048674
3676,2516,1,121.0,8099,27,0,well2516_day01_well.png,2516,2516,13,132.0,6889,344,262,well2516_day13_well.png,0.20602339919561072
3677,3485,1,118.0,10494,6,0,well3485_day01_well.png,3485,3485,13,127.0,8740,38,0,well3485_day13_well.png,0.0
3678,3295,1,119.0,8008,14,0,well3295_day01_well.png,3295,3295,13,128.0,8360,121,0,well3295_day13_well.png,0.0
3679,2482,1,120.0,7917,192,108,well2482_day01_well.png,2482,2482,13,133.0,6314,402,286,well2482_day13_well.png,0.22489577164101018
3680,4668,1,117.0,8184,95,0,well4668_day01_well.png,4668,4668,13,126.0,8372,72,0,well4668_day13_well.png,0.0
3681,2188,1,123.0,9844,64,0,well2188_day01_well.png,2188,2188,13,130.0,8265,34,0,well2188_day13_well.png,0.0
3682,2086,1,128.0,8554,104,0,well2086_day01_well.png,2086,2086,13,132.0,6806,85,0,well2086_day13_well.png,0.0
3683,471,1,145.0,7830,50,0,well0471_day01_well.png,0471,471,13,143.0,7568,447,295,well0471_day13_well.png,0.231972911308035
3684,3428,1,119.0,8178,300,247,well3428_day01_well.png,3428,3428,13,128.0,8742,224,158,well3428_day13_well.png,0.12424311859887975
3685,2280,1,125.0,8272,31,0,well2280_day01_well.png,2280,2280,13,128.0,8460,169,59,well2280_day13_well.png,0.046394582261607
3686,177,1,144.0,7470,12,0,well0177_day01_well.png,0177,177,13,133.0,6885,205,0,well0177_day13_well.png,0.0
3687,4123,1,117.0,8366,9,0,well4123_day01_well.png,4123,4123,13,128.0,10098,646,696,well4123_day13_well.png,0.5472988009165842
3688,2578,1,120.0,8004,36,0,well2578_day01_well.png,2578,2578,13,129.0,8648,2730,2591,well2578_day13_well.png,2.0374298752512496
3689,1032,1,132.0,8280,55,0,well1032_day01_well.png,1032,1032,13,132.0,8099,194,0,well1032_day13_well.png,0.0
3690,4341,1,116.0,7744,73,0,well4341_day01_well.png,4341,4341,13,126.0,8277,62,0,well4341_day13_well.png,0.0
3691,2863,1,118.0,8100,14,0,well2863_day01_well.png,2863,2863,13,130.0,8091,237,79,well2863_day13_well.png,0.062121559299439875
3692,2659,1,122.0,8188,16,0,well2659_day01_well.png,2659,2659,13,131.0,8370,143,0,well2659_day13_well.png,0.0
3693,3457,1,118.0,8004,350,320,well3457_day01_well.png,3457,3457,13,120.0,12099,10012,9659,well3457_day13_well.png,7.595343560421389
3694,2971,1,118.0,8190,11,0,well2971_day01_well.png,2971,2971,13,126.0,8740,1208,1041,well2971_day13_well.png,0.8185891548192014
3695,3059,1,117.0,8370,811,195,well3059_day01_well.png,3059,3059,13,126.0,8832,1350,1200,well3059_day13_well.png,0.9436186222699728
3696,886,1,137.0,8568,2303,2189,well0886_day01_well.png,0886,886,13,140.0,7480,750,341,well0886_day13_well.png,0.2681449584950506
3697,3680,1,123.0,8722,183,0,well3680_day01_well.png,3680,3680,13,133.0,6560,291,0,well3680_day13_well.png,0.0
3698,2907,1,119.0,14514,3078,2656,well2907_day01_well.png,2907,2907,13,129.0,8640,1367,1315,well2907_day13_well.png,1.0340487402375118
3699,3209,1,117.0,9776,742,751,well3209_day01_well.png,3209,3209,13,126.0,8736,3449,3280,well3209_day13_well.png,2.579224234204592
3700,521,1,142.0,7392,43,0,well0521_day01_well.png,0521,521,13,151.0,8277,513,391,well0521_day13_well.png,0.3074624010896328
3701,639,1,140.0,7920,22,0,well0639_day01_well.png,0639,639,13,135.0,7396,45,0,well0639_day13_well.png,0.0
3702,4581,1,117.0,8188,2,0,well4581_day01_well.png,4581,4581,13,127.0,8281,124,0,well4581_day13_well.png,0.0
3703,732,1,141.0,7832,23,0,well0732_day01_well.png,0732,732,13,143.0,7568,34,0,well0732_day13_well.png,0.0
3704,353,1,145.0,8787,432,211,well0353_day01_well.png,0353,353,13,139.0,7656,524,289,well0353_day13_well.png,0.2272548181966851
3705,1001,1,137.0,7225,1350,1315,well1001_day01_well.png,1001,1001,13,136.0,7221,36,0,well1001_day13_well.png,0.0
3706,660,1,137.0,9603,2783,2478,well0660_day01_well.png,0660,660,13,141.0,11664,2444,2156,well0660_day13_well.png,1.6953681246783845
3707,4412,1,116.0,7656,15,0,well4412_day01_well.png,4412,4412,13,126.0,8184,54,0,well4412_day13_well.png,0.0
3708,1404,1,133.0,6723,54,0,well1404_day01_well.png,1404,1404,13,133.0,8051,73,0,well1404_day13_well.png,0.0
3709,3733,1,120.0,8004,19,0,well3733_day01_well.png,3733,3733,13,128.0,8835,73,0,well3733_day13_well.png,0.0
3710,3543,1,118.0,8463,86,0,well3543_day01_well.png,3543,3543,13,127.0,8550,136,0,well3543_day13_well.png,0.0
3711,619,1,139.0,8742,96,0,well0619_day01_well.png,0619,619,13,136.0,7221,326,242,well0619_day13_well.png,0.19029642215777784
3712,41,1,143.0,7654,254,113,well0041_day01_well.png,0041,41,13,144.0,8536,3297,2926,well0041_day13_well.png,2.3008567406349503
3713,3581,1,118.0,8370,22,0,well3581_day01_well.png,3581,3581,13,126.0,8554,112,0,well3581_day13_well.png,0.0
3714,2201,1,126.0,8736,108,0,well2201_day01_well.png,2201,2201,13,128.0,9660,104,0,well2201_day13_well.png,0.0
3715,1428,1,129.0,8550,15,0,well1428_day01_well.png,1428,1428,13,131.0,8640,58,0,well1428_day13_well.png,0.0
3716,3880,1,119.0,7917,5,0,well3880_day01_well.png,3880,3880,13,128.0,8184,270,124,well3880_day13_well.png,0.09750725763456386
3717,688,1,142.0,9200,364,0,well0688_day01_well.png,0688,688,13,149.0,8008,748,60,well0688_day13_well.png,0.04718093111349864
3718,3668,1,121.0,8008,3,0,well3668_day01_well.png,3668,3668,13,132.0,6399,4,0,well3668_day13_well.png,0.0
3719,95,1,144.0,7743,29,0,well0095_day01_well.png,0095,95,13,136.0,9898,133,0,well0095_day13_well.png,0.0
3720,4125,1,117.0,8188,3,0,well4125_day01_well.png,4125,4125,13,128.0,9702,344,160,well4125_day13_well.png,0.12581581630266303
3721,2469,1,120.0,8096,64,0,well2469_day01_well.png,2469,2469,13,131.0,9009,202,94,well2469_day13_well.png,0.07391679207781454
3722,102,1,145.0,7569,512,471,well0102_day01_well.png,0102,102,13,119.0,15004,14344,14194,well0102_day13_well.png,11.161435603749995
3723,4513,1,116.0,8190,2,0,well4513_day01_well.png,4513,4513,13,126.0,9603,355,189,well4513_day13_well.png,0.14861993300752072
3724,4481,1,116.0,8190,4,0,well4481_day01_well.png,4481,4481,13,126.0,8366,20,0,well4481_day13_well.png,0.0
3725,1937,1,117.0,8008,6068,5905,well1937_day01_well.png,1937,1937,13,130.0,8460,2686,2462,well1937_day13_well.png,1.9359908733572275
3726,1460,1,139.0,7395,411,302,well1460_day01_well.png,1460,1460,13,132.0,6885,275,194,well1460_day13_well.png,0.15255167726697894
3727,3712,1,119.0,7920,236,220,well3712_day01_well.png,3712,3712,13,130.0,9984,947,615,well3712_day13_well.png,0.48360454391336105
3728,4432,1,117.0,7740,1,0,well4432_day01_well.png,4432,4432,13,126.0,8188,463,329,well4432_day13_well.png,0.2587087722723509
3729,3859,1,117.0,8010,2,0,well3859_day01_well.png,3859,3859,13,129.0,8554,31,0,well3859_day13_well.png,0.0
3730,2572,1,119.0,8184,10,0,well2572_day01_well.png,2572,2572,13,130.0,8460,51,0,well2572_day13_well.png,0.0
3731,1771,1,127.0,8742,65,0,well1771_day01_well.png,1771,1771,13,135.0,8550,2321,2256,well1771_day13_well.png,1.7740030098675488
3732,1206,1,130.0,8366,76,0,well1206_day01_well.png,1206,1206,13,134.0,6640,225,175,well1206_day13_well.png,0.1376110490810377
3733,830,1,138.0,7656,1218,1179,well0830_day01_well.png,0830,830,13,139.0,7740,989,483,well0830_day13_well.png,0.3798064954636641
3734,597,1,142.0,7740,79,0,well0597_day01_well.png,0597,597,13,140.0,7650,55,0,well0597_day13_well.png,0.0
3735,1884,1,134.0,6885,42,0,well1884_day01_well.png,1884,1884,13,134.0,6970,157,0,well1884_day13_well.png,0.0
3736,4797,1,120.0,8190,156,0,well4797_day01_well.png,4797,4797,13,128.0,8366,138,70,well4797_day13_well.png,0.05504441963241508
3737,4452,1,117.0,7921,0,0,well4452_day01_well.png,4452,4452,13,127.0,8184,318,47,well4452_day13_well.png,0.03695839603890727
3738,624,1,140.0,8342,501,325,well0624_day01_well.png,0624,624,13,152.0,8008,1504,1289,well0624_day13_well.png,1.013603670088329
3739,4010,1,118.0,7832,159,140,well4010_day01_well.png,4010,4010,13,114.0,8099,388,221,well4010_day13_well.png,0.17378309626805333
3740,202,1,147.0,7744,73,0,well0202_day01_well.png,0202,202,13,155.0,8366,238,0,well0202_day13_well.png,0.0
3741,403,1,144.0,7380,70,0,well0403_day01_well.png,0403,403,13,153.0,8091,832,693,well0403_day13_well.png,0.5449397543609092
3742,782,1,139.0,7138,127,0,well0782_day01_well.png,0782,782,13,145.0,9108,557,284,well0782_day13_well.png,0.2233230739372269
3743,2850,1,118.0,8096,40,0,well2850_day01_well.png,2850,2850,13,128.0,8366,264,171,well2850_day13_well.png,0.13446565367347113
3744,4486,1,116.0,8277,455,44,well4486_day01_well.png,4486,4486,13,126.0,8550,299,0,well4486_day13_well.png,0.0
3745,2650,1,121.0,7912,13,0,well2650_day01_well.png,2650,2650,13,130.0,8370,21,0,well2650_day13_well.png,0.0
3746,76,1,143.0,8712,7,0,well0076_day01_well.png,0076,76,13,136.0,7310,134,83,well0076_day13_well.png,0.06526695470700646
3747,174,1,144.0,7650,59,0,well0174_day01_well.png,0174,174,13,129.0,9100,5055,4463,well0174_day13_well.png,3.509474925992407
3748,3346,1,117.0,9486,589,551,well3346_day01_well.png,3346,3346,13,128.0,8463,29,0,well3346_day13_well.png,0.0
3749,4036,1,124.0,8099,0,0,well4036_day01_well.png,4036,4036,13,128.0,8280,303,0,well4036_day13_well.png,0.0
3750,371,1,146.0,7826,99,0,well0371_day01_well.png,0371,371,13,143.0,9090,78,0,well0371_day13_well.png,0.0
3751,4340,1,116.0,7740,3,0,well4340_day01_well.png,4340,4340,13,127.0,8277,48,0,well4340_day13_well.png,0.0
3752,2815,1,118.0,8091,7,0,well2815_day01_well.png,2815,2815,13,128.0,9500,175,0,well2815_day13_well.png,0.0
3753,1947,1,130.0,8648,509,436,well1947_day01_well.png,1947,1947,13,132.0,8640,429,303,well1947_day13_well.png,0.23826370212316814
3754,3611,1,117.0,7830,43,0,well3611_day01_well.png,3611,3611,13,126.0,8366,50,0,well3611_day13_well.png,0.0
3755,2810,1,118.0,9797,53,0,well2810_day01_well.png,2810,2810,13,130.0,8352,1100,773,well2810_day13_well.png,0.6078476625122409
3756,4639,1,118.0,9800,13,0,well4639_day01_well.png,4639,4639,13,127.0,8554,695,304,well4639_day13_well.png,0.23905005097505977
3757,482,1,144.0,7917,78,0,well0482_day01_well.png,0482,482,13,151.0,8099,945,608,well0482_day13_well.png,0.47810010195011954
3758,2430,1,119.0,8526,39,0,well2430_day01_well.png,2430,2430,13,131.0,8526,369,198,well2430_day13_well.png,0.15569707267454552
3759,1613,1,126.0,7920,13,0,well1613_day01_well.png,1613,1613,13,132.0,6478,147,0,well1613_day13_well.png,0.0
3760,715,1,141.0,3840,1609,1595,well0715_day01_well.png,0715,715,13,142.0,3720,1488,1478,well0715_day13_well.png,1.16222360309585
3761,2938,1,117.0,9167,545,539,well2938_day01_well.png,2938,2938,13,127.0,8550,1528,1358,well2938_day13_well.png,1.0678617408688527
3762,30,1,147.0,7921,34,0,well0030_day01_well.png,0030,30,13,135.0,8455,449,267,well0030_day13_well.png,0.20995514345506894
3763,2319,1,118.0,9612,23,0,well2319_day01_well.png,2319,2319,13,129.0,8730,25,0,well2319_day13_well.png,0.0
3764,4612,1,117.0,8099,174,0,well4612_day01_well.png,4612,4612,13,126.0,8280,1357,1067,well4612_day13_well.png,0.8390342249683842
3765,3843,1,121.0,7920,5,0,well3843_day01_well.png,3843,3843,13,131.0,8272,41,0,well3843_day13_well.png,0.0
3766,3057,1,118.0,8342,37,0,well3057_day01_well.png,3057,3057,13,128.0,8366,28,0,well3057_day13_well.png,0.0
3767,3825,1,122.0,8366,47,0,well3825_day01_well.png,3825,3825,13,131.0,9400,1137,196,well3825_day13_well.png,0.15412437497076223
3768,1627,1,134.0,7719,106,0,well1627_day01_well.png,1627,1627,13,138.0,7225,585,232,well1627_day13_well.png,0.1824329336388614
3769,2255,1,117.0,8448,52,0,well2255_day01_well.png,2255,2255,13,129.0,8742,74,0,well2255_day13_well.png,0.0
3770,2359,1,118.0,8188,5,0,well2359_day01_well.png,2359,2359,13,128.0,8645,18,0,well2359_day13_well.png,0.0
3771,2305,1,122.0,9016,28,0,well2305_day01_well.png,2305,2305,13,129.0,8930,47,0,well2305_day13_well.png,0.0
3772,4095,1,118.0,8099,289,0,well4095_day01_well.png,4095,4095,13,128.0,8648,2195,1637,well4095_day13_well.png,1.2872530705466212
3773,1658,1,118.0,8004,21,0,well1658_day01_well.png,1658,1658,13,127.0,10573,984,919,well1658_day13_well.png,0.7226545948884209
3774,3899,1,115.0,7569,9,0,well3899_day01_well.png,3899,3899,13,130.0,8463,366,0,well3899_day13_well.png,0.0
3775,2072,1,122.0,8366,68,0,well2072_day01_well.png,2072,2072,13,130.0,8360,216,98,well2072_day13_well.png,0.07706218748538111
3776,1543,1,136.0,7138,126,0,well1543_day01_well.png,1543,1543,13,138.0,8500,296,134,well1543_day13_well.png,0.1053707461534803
3777,2102,1,130.0,6970,212,0,well2102_day01_well.png,2102,2102,13,132.0,7140,150,0,well2102_day13_well.png,0.0
3778,4438,1,118.0,8010,10,0,well4438_day01_well.png,4438,4438,13,127.0,8372,49,0,well4438_day13_well.png,0.0
3779,4168,1,117.0,8004,311,0,well4168_day01_well.png,4168,4168,13,128.0,8556,679,34,well4168_day13_well.png,0.026735860964315895
3780,4758,1,120.0,8463,395,25,well4758_day01_well.png,4758,4758,13,129.0,8184,732,209,well4758_day13_well.png,0.1643469100453536
3781,2245,1,124.0,8281,58,0,well2245_day01_well.png,2245,2245,13,127.0,8460,737,416,well2245_day13_well.png,0.3271211223869239
3782,4789,1,117.0,13908,2677,2077,well4789_day01_well.png,4789,4789,13,125.0,8178,43,0,well4789_day13_well.png,0.0
3783,3994,1,77.0,9752,31,0,well3994_day01_well.png,3994,3994,13,112.0,9025,57,0,well3994_day13_well.png,0.0
3784,657,1,141.0,7480,53,0,well0657_day01_well.png,0657,657,13,138.0,7396,308,104,well0657_day13_well.png,0.08178028059673098
3785,4419,1,117.0,9310,552,0,well4419_day01_well.png,4419,4419,13,127.0,8740,2289,2074,well4419_day13_well.png,1.6308875188232697
3786,2865,1,119.0,8190,27,0,well2865_day01_well.png,2865,2865,13,131.0,8280,381,322,well2865_day13_well.png,0.2532043303091094
3787,2966,1,118.0,8554,0,0,well2966_day01_well.png,2966,2966,13,129.0,9700,448,0,well2966_day13_well.png,0.0
3788,3066,1,119.0,8190,7,0,well3066_day01_well.png,3066,3066,13,130.0,8280,13,0,well3066_day13_well.png,0.0
3789,4351,1,117.0,7650,80,0,well4351_day01_well.png,4351,4351,13,127.0,8004,610,358,well4351_day13_well.png,0.28151288897720855
3790,3004,1,119.0,8099,3,0,well3004_day01_well.png,3004,3004,13,131.0,8280,50,0,well3004_day13_well.png,0.0
3791,1277,1,118.0,8008,6,0,well1277_day01_well.png,1277,1277,13,131.0,8544,86,0,well1277_day13_well.png,0.0
3792,4281,1,116.0,7912,484,405,well4281_day01_well.png,4281,4281,13,125.0,8649,446,227,well4281_day13_well.png,0.17850118937940318
3793,4687,1,118.0,8100,19,0,well4687_day01_well.png,4687,4687,13,127.0,8280,139,0,well4687_day13_well.png,0.0
3794,3090,1,116.0,8096,11,0,well3090_day01_well.png,3090,3090,13,127.0,8448,180,0,well3090_day13_well.png,0.0
3795,1643,1,137.0,7055,13,0,well1643_day01_well.png,1643,1643,13,133.0,7055,66,0,well1643_day13_well.png,0.0
3796,4570,1,117.0,7905,1644,735,well4570_day01_well.png,4570,4570,13,125.0,8544,2160,2047,well4570_day13_well.png,1.6096560998221954
3797,1471,1,123.0,8439,27,0,well1471_day01_well.png,1471,1471,13,134.0,6557,204,78,well1471_day13_well.png,0.061335210447548236
3798,3009,1,118.0,8008,274,236,well3009_day01_well.png,3009,3009,13,127.0,8370,39,0,well3009_day13_well.png,0.0
3799,3280,1,116.0,8010,707,655,well3280_day01_well.png,3280,3280,13,128.0,8188,848,592,well3280_day13_well.png,0.46551852031985325
3800,2058,1,117.0,8096,12,0,well2058_day01_well.png,2058,2058,13,129.0,9660,147,0,well2058_day13_well.png,0.0
3801,3904,1,120.0,7920,4,0,well3904_day01_well.png,3904,3904,13,130.0,8463,6,0,well3904_day13_well.png,0.0
3802,380,1,143.0,7553,876,711,well0380_day01_well.png,0380,380,13,158.0,9765,2055,1867,well0380_day13_well.png,1.4681133064816994
3803,2097,1,118.0,8008,38,0,well2097_day01_well.png,2097,2097,13,130.0,8455,88,0,well2097_day13_well.png,0.0
3804,3467,1,118.0,8099,30,0,well3467_day01_well.png,3467,3467,13,127.0,8640,40,0,well3467_day13_well.png,0.0
3805,790,1,140.0,7568,92,0,well0790_day01_well.png,0790,790,13,143.0,7832,109,0,well0790_day13_well.png,0.0
3806,4189,1,116.0,8091,819,150,well4189_day01_well.png,4189,4189,13,128.0,8280,513,25,well4189_day13_well.png,0.0196587212972911
3807,1298,1,118.0,7830,80,0,well1298_day01_well.png,1298,1298,13,131.0,8544,250,0,well1298_day13_well.png,0.0
3808,662,1,139.0,7304,91,0,well0662_day01_well.png,0662,662,13,149.0,8091,48,0,well0662_day13_well.png,0.0
3809,853,1,137.0,7568,79,0,well0853_day01_well.png,0853,853,13,138.0,7656,179,120,well0853_day13_well.png,0.09436186222699729
3810,2525,1,120.0,8004,270,224,well2525_day01_well.png,2525,2525,13,132.0,7544,398,338,well2525_day13_well.png,0.2657859119393757
3811,440,1,143.0,7310,556,475,well0440_day01_well.png,0440,440,13,115.0,11880,11257,11211,well0440_day13_well.png,8.815756978557221
3812,895,1,134.0,7395,86,0,well0895_day01_well.png,0895,895,13,135.0,8740,173,0,well0895_day13_well.png,0.0
3813,806,1,142.0,7482,677,214,well0806_day01_well.png,0806,806,13,146.0,7917,223,0,well0806_day13_well.png,0.0
3814,3591,1,117.0,8277,2,0,well3591_day01_well.png,3591,3591,13,126.0,8464,60,0,well3591_day13_well.png,0.0
3815,1779,1,117.0,9016,376,0,well1779_day01_well.png,1779,1779,13,122.0,11440,7796,7691,well1779_day13_well.png,6.047809019898634
3816,2104,1,128.0,8554,143,0,well2104_day01_well.png,2104,2104,13,130.0,8740,197,83,well2104_day13_well.png,0.06526695470700646
3817,2613,1,121.0,8099,3,0,well2613_day01_well.png,2613,2613,13,131.0,5694,151,0,well2613_day13_well.png,0.0
3818,168,1,150.0,8008,668,580,well0168_day01_well.png,0168,168,13,146.0,7830,334,262,well0168_day13_well.png,0.20602339919561072
3819,3162,1,118.0,7740,11,0,well3162_day01_well.png,3162,3162,13,130.0,9025,76,0,well3162_day13_well.png,0.0
3820,309,1,149.0,7650,65,0,well0309_day01_well.png,0309,309,13,146.0,7735,500,304,well0309_day13_well.png,0.23905005097505977
3821,4193,1,117.0,7920,678,60,well4193_day01_well.png,4193,4193,13,128.0,8366,1273,1238,well4193_day13_well.png,0.9734998786418553
3822,4409,1,116.0,7917,502,134,well4409_day01_well.png,4409,4409,13,126.0,8544,860,143,well4409_day13_well.png,0.11244788582050509
3823,3849,1,122.0,9393,545,478,well3849_day01_well.png,3849,3849,13,131.0,8645,458,343,well3849_day13_well.png,0.2697176561988339
3824,1620,1,141.0,7392,97,0,well1620_day01_well.png,1620,1620,13,134.0,7052,626,355,well1620_day13_well.png,0.2791538424215336
3825,574,1,143.0,7565,73,0,well0574_day01_well.png,0574,574,13,143.0,7476,361,312,well0574_day13_well.png,0.24534084179019294
3826,685,1,141.0,7221,42,0,well0685_day01_well.png,0685,685,13,151.0,7826,265,0,well0685_day13_well.png,0.0
3827,1750,1,128.0,8640,129,0,well1750_day01_well.png,1750,1750,13,138.0,7308,117,0,well1750_day13_well.png,0.0
3828,2247,1,122.0,8096,45,0,well2247_day01_well.png,2247,2247,13,129.0,8370,156,0,well2247_day13_well.png,0.0
